iter	F1	Logloss
0	0.7269565217	0.5947919026
1	0.7394636015	0.503528419
2	0.7662835249	0.4407251905
3	0.7847619048	0.3952352943
4	0.783269962	0.3869350676
5	0.7817836812	0.3693058917
6	0.7923809524	0.3530200089
7	0.7915869981	0.3479932111
8	0.8030592734	0.3386388467
9	0.820610687	0.3135979819
10	0.8183556405	0.3135342601
11	0.8212927757	0.3071835717
12	0.820610687	0.303005353
13	0.8264150943	0.3012476106
14	0.8264150943	0.3010361538
15	0.8248587571	0.2982019017
16	0.8409090909	0.2835799814
17	0.8446969697	0.2704975863
18	0.8446969697	0.2704975703
19	0.8462998102	0.2691433338
20	0.8582375479	0.2653813566
21	0.8582375479	0.2653813394
22	0.8560311284	0.2490703332
23	0.8582524272	0.2438380046
24	0.8604651163	0.2420385343
25	0.8688845401	0.2368535643
26	0.873294347	0.2353947427
27	0.8720930233	0.2336580068
28	0.8699029126	0.2283441053
29	0.8687258687	0.2226752851
30	0.8742746615	0.2180542566
31	0.8803088803	0.207131047
32	0.8910505837	0.1963116258
33	0.9048543689	0.1857016448
34	0.9105058366	0.1754194757
35	0.9224806202	0.1602442715
36	0.9224806202	0.156010238
37	0.9366602687	0.1335232558
38	0.9429657795	0.1255520146
39	0.9489603025	0.1175428842
40	0.9565217391	0.1055082685
41	0.9566854991	0.09926280574
42	0.9606003752	0.09428516917
43	0.9606003752	0.09141301946
44	0.9644859813	0.08521198796
45	0.9701492537	0.07496422283
46	0.9701492537	0.07403355857
47	0.9701492537	0.06982990764
48	0.9720670391	0.06461904253
49	0.9795918367	0.06088757078
50	0.9851851852	0.05823756078
51	0.9851851852	0.05701933453
52	0.9851851852	0.05485275078
53	0.9851851852	0.05200143203
54	0.9851851852	0.05075590108
55	0.9851851852	0.04840876083
56	0.9851851852	0.04639278322
57	0.9851851852	0.0431117413
58	0.9870609982	0.0407717556
59	0.9870609982	0.03970770587
60	0.9889298893	0.03873754672
61	0.9907918969	0.03566401619
62	0.9926470588	0.03102161501
63	0.9926470588	0.03072996275
64	0.9926470588	0.02979327742
65	0.9926470588	0.02724674577
66	0.9926470588	0.02675255951
67	0.9926470588	0.02601312982
68	0.9926470588	0.02568081118
69	0.9926470588	0.02526709504
70	0.9926470588	0.02463008906
71	0.9926470588	0.02384549234
72	0.9926470588	0.02282511626
73	0.9926470588	0.02179896846
74	0.9926470588	0.02111178274
75	0.9926470588	0.02015391804
76	0.9926470588	0.02006753979
77	0.9926470588	0.01965931795
78	0.9926470588	0.01936946685
79	0.9926470588	0.01914452051
80	0.9926470588	0.01895354933
81	0.9926470588	0.01851974002
82	0.9926470588	0.01822969996
83	0.9926470588	0.01723956221
84	0.9926470588	0.01684058231
85	0.9926470588	0.01663042033
86	0.9926470588	0.01571638355
87	0.9926470588	0.01557884348
88	0.9926470588	0.01520074886
89	0.9926470588	0.01487006805
90	0.9944954128	0.01432006379
91	0.9944954128	0.01416610418
92	0.9944954128	0.01401543256
93	0.9944954128	0.01385547564
94	0.9944954128	0.01364960736
95	0.9944954128	0.01334807482
96	0.9944954128	0.01297951891
97	0.9944954128	0.01288070575
98	0.9944954128	0.01276354556
99	0.9944954128	0.01263488991
100	0.9944954128	0.0124314181
101	0.9944954128	0.01208791871
102	0.9944954128	0.01189144036
103	0.9944954128	0.01175737188
104	0.9944954128	0.01170433384
105	0.9944954128	0.0116120917
106	0.9944954128	0.01158854624
107	0.9944954128	0.01144149936
108	0.9944954128	0.0114040393
109	0.9944954128	0.01132575236
110	0.9944954128	0.01125181277
111	0.9944954128	0.01121403807
112	0.9944954128	0.01119568704
113	0.9944954128	0.01096750099
114	0.9944954128	0.01088298559
115	0.9944954128	0.01075619417
116	0.9944954128	0.01075616541
117	0.9944954128	0.01073825137
118	0.9944954128	0.01057567251
119	0.9944954128	0.01054590682
120	0.9944954128	0.01046328082
121	0.9944954128	0.01043795319
122	0.9944954128	0.010419802
123	0.9944954128	0.01033740016
124	0.9944954128	0.01033739669
125	0.9944954128	0.01030857611
126	0.9944954128	0.01028790052
127	0.9944954128	0.01026563773
128	0.9944954128	0.0102389168
129	0.9944954128	0.01022874297
130	0.9944954128	0.01009748378
131	0.9944954128	0.01009748378
132	0.9944954128	0.01009747669
133	0.9944954128	0.0100865062
134	0.9944954128	0.0100865062
135	0.9944954128	0.01008649056
136	0.9944954128	0.01008647514
137	0.9944954128	0.01008647514
138	0.9944954128	0.01006351616
139	0.9944954128	0.01006351616
140	0.9944954128	0.01005252419
141	0.9944954128	0.01005251694
142	0.9944954128	0.01004158599
143	0.9944954128	0.009513182501
144	0.9944954128	0.009147600038
145	0.9944954128	0.009124996874
146	0.9944954128	0.009124992418
147	0.9944954128	0.009124992418
148	0.9944954128	0.009124976873
149	0.9944954128	0.009124976873
150	0.9944954128	0.009124976873
151	0.9944954128	0.009124976873
152	0.9944954128	0.009124898497
153	0.9944954128	0.009099110127
154	0.9944954128	0.009071724994
155	0.9944954128	0.009071711007
156	0.9944954128	0.008823291437
157	0.9944954128	0.008789533995
158	0.9944954128	0.008732552158
159	0.9944954128	0.008720551281
160	0.9944954128	0.008663152904
161	0.9944954128	0.008648885287
162	0.9944954128	0.008587605381
163	0.9944954128	0.008563018748
164	0.9944954128	0.00855282622
165	0.9944954128	0.008552819636
166	0.9944954128	0.008552819636
167	0.9944954128	0.008552810606
168	0.9944954128	0.008552800688
169	0.9944954128	0.008552800688
170	0.9944954128	0.008552800688
171	0.9944954128	0.008552800688
172	0.9944954128	0.008552800688
173	0.9944954128	0.008552800688
174	0.9944954128	0.008541743292
175	0.9944954128	0.008531803402
176	0.9944954128	0.008531803402
177	0.9944954128	0.008531803402
178	0.9944954128	0.008531803402
179	0.9944954128	0.008531803402
180	0.9944954128	0.00853179789
181	0.9944954128	0.008531786323
182	0.9944954128	0.008531786323
183	0.9944954128	0.008531781561
184	0.9944954128	0.008531758534
185	0.9944954128	0.008531758534
186	0.9944954128	0.008531758534
187	0.9944954128	0.008531744495
188	0.9944954128	0.008531727472
189	0.9944954128	0.008531727472
190	0.9944954128	0.008531727472
191	0.9944954128	0.008531727472
192	0.9944954128	0.008531727472
